epoch,train_loss,val_base_mae,val_base_mse,val_counterfactual_lambda0_mse,val_counterfactual_lambda1_mse,val_final_mae,val_final_mse,val_gate_gt_0.10,val_gate_gt_0.50,val_gate_gt_0.98,val_gate_lt_0.02,val_gate_max,val_gate_mean,val_gate_median,val_gate_min,val_gate_p10,val_gate_p25,val_gate_p75,val_gate_p90,val_gate_std,val_projected_retrieval_branch_mae,val_projected_retrieval_branch_mse,val_raw_retrieval_aggregate_mae,val_raw_retrieval_aggregate_mse
1,0.38427123596083446,0.6611267188986092,0.9360496790376271,0.9360496790376271,0.7326377337392889,0.5546691991390709,0.6887656280257982,1.0,0.6075403690338135,0.0,0.0,0.7974658608436584,0.5300523042678833,0.5110381245613098,0.2212027758359909,0.47899895906448364,0.4904707372188568,0.5590593814849854,0.6155851483345032,0.05914808809757233,0.5768126999668416,0.7326377337392889,0.5768126929225174,0.7326377418272167
2,0.3488703744591407,0.6433753582782457,0.8910975476539145,0.8910975476539145,0.7326377337392889,0.5436870006839465,0.6693955727435589,0.9998461008071899,0.17409592866897583,0.0,0.0,0.6428202390670776,0.47493574023246765,0.4751091003417969,0.08780661970376968,0.4454409182071686,0.4627748131752014,0.49065035581588745,0.5133489370346069,0.038238633424043655,0.5768126999668416,0.7326377337392889,0.5768126929225174,0.7326377418272167
3,0.34405287307388377,0.6339276450347052,0.8664962231424962,0.8664962231424962,0.7326377337392889,0.5441052817010141,0.6710717962655877,0.9984098672866821,0.07058220356702805,0.0,0.0,0.6194777488708496,0.45331940054893494,0.45650485157966614,0.048129964619874954,0.419014036655426,0.44083768129348755,0.47068876028060913,0.49190717935562134,0.04245861619710922,0.5768126999668416,0.7326377337392889,0.5768126929225174,0.7326377418272167
4,0.34247998505268457,0.6344517251329665,0.869712163069579,0.869712163069579,0.7326377337392889,0.5422668256137558,0.6691799676325563,0.9985637068748474,0.13162349164485931,0.0,0.0,0.6763659119606018,0.45679545402526855,0.4524051249027252,0.05195410177111626,0.4141865670681,0.43740150332450867,0.47430431842803955,0.5108946561813354,0.053821202367544174,0.5768126999668416,0.7326377337392889,0.5768126929225174,0.7326377418272167
5,0.3401286429391717,0.6366250830878047,0.8749894739532406,0.8749894739532406,0.7326377337392889,0.5388122463364922,0.6593157095369787,0.9979994893074036,0.0896640196442604,0.0,0.0,0.6451665163040161,0.4449242651462555,0.44247904419898987,0.04527682438492775,0.4044714868068695,0.4272337555885315,0.46444571018218994,0.49571385979652405,0.048934318125247955,0.5768126999668416,0.7326377337392889,0.5768126929225174,0.7326377418272167
6,0.3394894633090721,0.6193389495193443,0.829285913477028,0.829285913477028,0.7326377337392889,0.545082539436684,0.6754120478173897,0.9971274733543396,0.07627596706151962,0.0,0.0,0.6591103672981262,0.43790721893310547,0.4362921416759491,0.03677042946219444,0.3936738669872284,0.4191022217273712,0.46290498971939087,0.4926188290119171,0.049981508404016495,0.5768126999668416,0.7326377337392889,0.5768126929225174,0.7326377418272167
7,0.33889868012014424,0.6288042748943602,0.8550641218780441,0.8550641218780441,0.7326377337392889,0.5419423770994226,0.6648034377944788,0.9964093565940857,0.02195434644818306,0.0,0.0,0.6674502491950989,0.4194300174713135,0.4231554865837097,0.02786490134894848,0.37367939949035645,0.40313276648521423,0.44260555505752563,0.4669022858142853,0.0476270392537117,0.5768126999668416,0.7326377337392889,0.5768126929225174,0.7326377418272167
8,0.3388252736824863,0.6332793581717094,0.867535818631072,0.867535818631072,0.7326377337392889,0.5404711092028993,0.6626110133650243,0.9960502982139587,0.02523723989725113,0.0,0.0,0.6389055848121643,0.41023746132850647,0.4143253266811371,0.02742154523730278,0.357780784368515,0.39286088943481445,0.4348040819168091,0.4622093439102173,0.050954971462488174,0.5768126999668416,0.7326377337392889,0.5768126929225174,0.7326377418272167
9,0.33790746353707224,0.618245272160677,0.8283329351300753,0.8283329351300753,0.7326377337392889,0.5382217025006746,0.6591721553562787,0.9952808618545532,0.03359835967421532,0.0,0.0,0.6763338446617126,0.4175058901309967,0.4179685115814209,0.022428197786211967,0.37120509147644043,0.39856985211372375,0.4434140920639038,0.4706093370914459,0.051441021263599396,0.5768126999668416,0.7326377337392889,0.5768126929225174,0.7326377418272167
10,0.337518059363905,0.6204853324958624,0.8346815771615086,0.8346815771615086,0.7326377337392889,0.5408733692089288,0.6665253485208129,0.996204137802124,0.06750448793172836,0.0,0.0,0.6850826144218445,0.41748008131980896,0.413430780172348,0.026653584092855453,0.3619033694267273,0.3937811255455017,0.4448400139808655,0.4837706983089447,0.05749672278761864,0.5768126999668416,0.7326377337392889,0.5768126929225174,0.7326377418272167
