epoch,train_loss,val_base_mae,val_base_mse,val_counterfactual_lambda0_mse,val_counterfactual_lambda1_mse,val_final_mae,val_final_mse,val_gate_gt_0.10,val_gate_gt_0.50,val_gate_gt_0.98,val_gate_lt_0.02,val_gate_max,val_gate_mean,val_gate_median,val_gate_min,val_gate_p10,val_gate_p25,val_gate_p75,val_gate_p90,val_gate_std,val_projected_retrieval_branch_mae,val_projected_retrieval_branch_mse,val_raw_retrieval_aggregate_mae,val_raw_retrieval_aggregate_mse
1,0.6076023764578642,0.8620368538847939,1.514320286303969,1.514320286303969,1.7773093020757587,0.8618272752357585,1.5151138130036066,0.5114695429801941,0.011700931936502457,0.0,0.2648905813694,0.6609148979187012,0.14815281331539154,0.10487201064825058,1.102819485038209e-11,0.0004782144969794899,0.016237132251262665,0.2523249685764313,0.37000495195388794,0.14342649281024933,0.9514144221287544,1.7773093020757587,0.95141441495569,1.777309299206533
2,0.5575850459590422,0.8668521154858769,1.5194950310461701,1.5194950310461701,1.7773093020757587,0.8700338863450333,1.5228398345397853,0.45336154103279114,0.022873008623719215,0.0001322139287367463,0.268129825592041,0.9860949516296387,0.13036762177944183,0.08158232271671295,1.2516852443411608e-08,0.0013958113268017769,0.0166514553129673,0.2025570422410965,0.33387142419815063,0.14170783758163452,0.9514144221287544,1.7773093020757587,0.95141441495569,1.777309299206533
3,0.5492671794068497,0.884435739715662,1.5799935416597806,1.5799935416597806,1.7773093020757587,0.8954954551033886,1.6152310050943677,0.5738084316253662,0.029748132452368736,0.0001322139287367463,0.16652344167232513,0.9937439560890198,0.16549821197986603,0.13134929537773132,7.863683038067393e-09,0.006734251044690609,0.04182567074894905,0.2548297643661499,0.3697616159915924,0.14816510677337646,0.9514144221287544,1.7773093020757587,0.95141441495569,1.777309299206533
4,0.5474274366830303,0.8539362689156577,1.5054099215473344,1.5054099215473344,1.7773093020757587,0.8564980815065547,1.5127240556861627,0.453163206577301,0.021881403401494026,0.0,0.2811529040336609,0.9778068661689758,0.13052508234977722,0.08266650885343552,1.9822693833604355e-11,0.0005481337429955602,0.014172112569212914,0.20820707082748413,0.33463963866233826,0.14098918437957764,0.9514144221287544,1.7773093020757587,0.95141441495569,1.777309299206533
5,0.5363722277426086,0.8693945084396554,1.5522794219588962,1.5522794219588962,1.7773093020757587,0.8701292235433286,1.5483360470470389,0.3343029022216797,0.049117472022771835,0.0003305347927380353,0.42222514748573303,0.9960907101631165,0.11313740164041519,0.035948485136032104,4.224700914757596e-15,8.945528679760173e-05,0.003880000440403819,0.15548503398895264,0.3420051336288452,0.1680874526500702,0.9514144221287544,1.7773093020757587,0.95141441495569,1.777309299206533
6,0.537554513168546,0.8686513649853692,1.550076862971058,1.550076862971058,1.7773093020757587,0.8682523220356996,1.5513691270966006,0.28498712182044983,0.023666292428970337,6.610696436837316e-05,0.4730614125728607,0.9854394197463989,0.08987556397914886,0.02459641359746456,4.07987691550195e-15,2.372770723013673e-05,0.0021628807298839092,0.12297558784484863,0.2815547287464142,0.13604608178138733,0.9514144221287544,1.7773093020757587,0.95141441495569,1.777309299206533
7,0.5319250936793015,0.8636036806772107,1.5229760890490605,1.5229760890490605,1.7773093020757587,0.8638014528209769,1.5249703910249701,0.2691875398159027,0.022873008623719215,6.610696436837316e-05,0.48099425435066223,0.988195538520813,0.0854710042476654,0.02310243248939514,5.3938487326531184e-18,5.365385732147843e-06,0.0013473834842443466,0.11103329062461853,0.2699446380138397,0.13389526307582855,0.9514144221287544,1.7773093020757587,0.95141441495569,1.777309299206533
8,0.5329014132771872,0.8541434395669902,1.5066472981017662,1.5066472981017662,1.7773093020757587,0.8553612874537251,1.5091408833737778,0.3443511724472046,0.02426125481724739,0.0001322139287367463,0.35744035243988037,0.9923334121704102,0.10370972007513046,0.04848582670092583,1.340342733449542e-14,0.00015882871230132878,0.007157815620303154,0.1489330232143402,0.2857856750488281,0.13726669549942017,0.9514144221287544,1.7773093020757587,0.95141441495569,1.777309299206533
9,0.5289320256066533,0.8793544560567749,1.5999428349809575,1.5999428349809575,1.7773093020757587,0.8780989065438087,1.595472364650588,0.3511601686477661,0.021022014319896698,0.0,0.3686785101890564,0.9705086350440979,0.1029893010854721,0.04956119880080223,2.1914512511979613e-17,2.31221583817387e-05,0.004688125103712082,0.15048401057720184,0.2884455621242523,0.13450561463832855,0.9514144221287544,1.7773093020757587,0.95141441495569,1.777309299206533
10,0.5272102065845928,0.8870069536833514,1.6218561212119333,1.6218561212119333,1.7773093020757587,0.8867946869284502,1.6153727032421792,0.3011833131313324,0.021352548152208328,0.0002644278574734926,0.3885767161846161,0.9917546510696411,0.09291042387485504,0.03884105011820793,4.845818191157036e-10,0.0005309482221491635,0.006367838941514492,0.12674181163311005,0.2646115720272064,0.13082654774188995,0.9514144221287544,1.7773093020757587,0.95141441495569,1.777309299206533
