epoch,train_loss,val_base_mae,val_base_mse,val_counterfactual_lambda0_mse,val_counterfactual_lambda1_mse,val_final_mae,val_final_mse,val_gate_gt_0.10,val_gate_gt_0.50,val_gate_gt_0.98,val_gate_lt_0.02,val_gate_max,val_gate_mean,val_gate_median,val_gate_min,val_gate_p10,val_gate_p25,val_gate_p75,val_gate_p90,val_gate_std,val_projected_retrieval_branch_mae,val_projected_retrieval_branch_mse,val_raw_retrieval_aggregate_mae,val_raw_retrieval_aggregate_mse
1,0.3832393465177068,0.6602487776558084,0.9328041977420509,0.9328041977420509,0.7115395519135599,0.5517940228378976,0.6814591333174528,1.0,0.6133367419242859,0.0,0.0,0.7560455799102783,0.5227332711219788,0.5092546939849854,0.3162420988082886,0.47973036766052246,0.49187710881233215,0.5479010343551636,0.5900124311447144,0.04547075927257538,0.569558355287883,0.7115395519135599,0.5695583565923875,0.7115395619500914
2,0.3479321525344309,0.6464035489451756,0.8986720771068812,0.8986720771068812,0.7115395519135599,0.5415085030629349,0.6635838994126223,1.0,0.12916132807731628,0.0,0.0,0.6343917846679688,0.4711417853832245,0.4715289771556854,0.16295970976352692,0.4388221502304077,0.45836833119392395,0.4844685196876526,0.5067643523216248,0.03352825716137886,0.569558355287883,0.7115395519135599,0.5695583565923875,0.7115395619500914
3,0.343379958676842,0.637561141571204,0.8755759985944068,0.8755759985944068,0.7115395519135599,0.5426780708673684,0.6670699178352105,1.0,0.036470890045166016,0.0,0.0,0.5705384612083435,0.45613864064216614,0.45875808596611023,0.12215086072683334,0.4279091954231262,0.44592365622520447,0.4699555039405823,0.4850004315376282,0.030577002093195915,0.569558355287883,0.7115395519135599,0.5695583565923875,0.7115395619500914
4,0.34153359661687094,0.6342724006400411,0.8686282653038936,0.8686282653038936,0.7115395519135599,0.5412135820567348,0.6659343667954495,1.0,0.10602718591690063,0.0,0.0,0.6737131476402283,0.4516400992870331,0.44761884212493896,0.10858374834060669,0.4092344343662262,0.4322430491447449,0.46432381868362427,0.5031471252441406,0.04842064902186394,0.569558355287883,0.7115395519135599,0.5695583565923875,0.7115395619500914
5,0.33953286724270515,0.642199534950801,0.8898520852782191,0.8898520852782191,0.7115395519135599,0.5384745352347916,0.655957600323779,1.0,0.0345216728746891,0.0,0.0,0.561883807182312,0.4324246346950531,0.43627914786338806,0.10702013224363327,0.3896383047103882,0.4176104962825775,0.4505917727947235,0.47129157185554504,0.03871869668364525,0.569558355287883,0.7115395519135599,0.5695583565923875,0.7115395619500914
6,0.33863751005451637,0.6183649968599533,0.8260885574394305,0.8260885574394305,0.7115395519135599,0.5443535224325567,0.6741308441302344,0.9997948408126831,0.060630932450294495,0.0,0.0,0.6151648163795471,0.44212448596954346,0.44158053398132324,0.08420095592737198,0.4037085771560669,0.42494434118270874,0.4630042314529419,0.4877368211746216,0.04114825278520584,0.569558355287883,0.7115395519135599,0.5695583565923875,0.7115395619500914
7,0.3382574524519579,0.6293231609938358,0.8559820700397021,0.8559820700397021,0.7115395519135599,0.5416570706011608,0.6631578694757991,0.9992305636405945,0.016414465382695198,0.0,0.0,0.6429018974304199,0.4210492670536041,0.4250202178955078,0.06971275061368942,0.37521323561668396,0.40309756994247437,0.44398337602615356,0.4648011326789856,0.042729321867227554,0.569558355287883,0.7115395519135599,0.5695583565923875,0.7115395619500914
8,0.3383360169406207,0.6357047437531037,0.8734079251709663,0.8734079251709663,0.7115395519135599,0.5395462483740917,0.6596891540171214,0.998974084854126,0.013644523918628693,0.0,0.0,0.5675196051597595,0.4133247435092926,0.4178279936313629,0.06367424130439758,0.3652573227882385,0.3968050479888916,0.4343552589416504,0.45767566561698914,0.04297900199890137,0.569558355287883,0.7115395519135599,0.5695583565923875,0.7115395619500914
9,0.33738203577275544,0.6186753996113401,0.8290653420521926,0.8290653420521926,0.7115395519135599,0.537140723253974,0.6564059190406875,0.998461127281189,0.007283919025212526,0.0,0.0,0.5692444443702698,0.41675543785095215,0.4194057881832123,0.05032142251729965,0.37357738614082336,0.40075138211250305,0.43905842304229736,0.4613448977470398,0.04235520958900452,0.569558355287883,0.7115395519135599,0.5695583565923875,0.7115395619500914
10,0.33708869769888106,0.6242629453077412,0.8439487237140257,0.8439487237140257,0.7115395519135599,0.5396954862319517,0.6629859495949744,0.998974084854126,0.02964862808585167,0.0,0.0,0.6216935515403748,0.41883206367492676,0.419010728597641,0.062306616455316544,0.37260928750038147,0.40037280321121216,0.44215691089630127,0.46743637323379517,0.0450168214738369,0.569558355287883,0.7115395519135599,0.5695583565923875,0.7115395619500914
