epoch,train_loss,val_base_mae,val_base_mse,val_counterfactual_lambda0_mse,val_counterfactual_lambda1_mse,val_final_mae,val_final_mse,val_gate_gt_0.10,val_gate_gt_0.50,val_gate_gt_0.98,val_gate_lt_0.02,val_gate_max,val_gate_mean,val_gate_median,val_gate_min,val_gate_p10,val_gate_p25,val_gate_p75,val_gate_p90,val_gate_std,val_projected_retrieval_branch_mae,val_projected_retrieval_branch_mse,val_raw_retrieval_aggregate_mae,val_raw_retrieval_aggregate_mse
1,0.6645560789086759,0.43501658791213543,0.6325528963605374,0.6325528963605374,0.7926278303564889,0.44069103095637013,0.6367804450383528,0.46013957262039185,0.004133053123950958,0.0,0.3674127161502838,0.8890557289123535,0.12475784868001938,0.08124121278524399,0.0,9.305672041636214e-17,4.942366103932727e-06,0.20856687426567078,0.35800620913505554,0.13674095273017883,0.4859854814913091,0.7926278303564889,0.4859854799018131,0.7926278330813392
2,0.6504942586759798,0.43407469203605825,0.63352314799374,0.63352314799374,0.7926278303564889,0.4359116438956378,0.6327553098771499,0.4306013286113739,0.0009835619712248445,0.0,0.4326940178871155,0.6278061866760254,0.1181822195649147,0.05313296616077423,0.0,1.732823818245341e-13,1.3570242117566522e-05,0.21886029839515686,0.3493351638317108,0.13720987737178802,0.4859854814913091,0.7926278303564889,0.4859854799018131,0.7926278330813392
3,0.6913598003908185,0.4417029001930393,0.631948298291032,0.631948298291032,0.7926278303564889,0.44587528490126305,0.6334747814470248,0.36511075496673584,0.00785803236067295,0.0,0.4742652177810669,0.9034329652786255,0.11015898734331131,0.02894080989062786,0.0,1.1278291668637141e-11,2.7249114282312803e-05,0.19242419302463531,0.37032270431518555,0.14559730887413025,0.4859854814913091,0.7926278303564889,0.4859854799018131,0.7926278330813392
4,0.6151598969790479,0.4264066904493416,0.6172038746471864,0.6172038746471864,0.7926278303564889,0.42893313291877827,0.6174772778367799,0.36381328105926514,0.0021973191760480404,0.0,0.4468300938606262,0.7219780087471008,0.10711099952459335,0.03932648524641991,0.0,9.429438563302028e-09,0.0002092865906888619,0.18433356285095215,0.34799137711524963,0.1348433494567871,0.4859854814913091,0.7926278303564889,0.4859854799018131,0.7926278330813392
5,0.7008602154115047,0.4310279366796929,0.6175760308957876,0.6175760308957876,0.7926278303564889,0.4351734130372024,0.6197309619410896,0.34835880994796753,0.004687614273279905,0.0,0.48980340361595154,0.7946878671646118,0.10678912699222565,0.024082038551568985,0.0,8.175221151738637e-24,6.334953006614796e-09,0.18180951476097107,0.3646138310432434,0.14347966015338898,0.4859854814913091,0.7926278303564889,0.4859854799018131,0.7926278330813392
6,0.6436862768302756,0.4248742450370849,0.6133890055102104,0.6133890055102104,0.7926278303564889,0.42862146272651863,0.615216930735541,0.3753230571746826,0.003086710348725319,0.0,0.4479287564754486,0.74607914686203,0.11222589761018753,0.03981611877679825,0.0,8.800595559611336e-16,4.007331881439313e-06,0.19322218000888824,0.36361658573150635,0.14166998863220215,0.4859854814913091,0.7926278303564889,0.4859854799018131,0.7926278330813392
7,0.6154070888185329,0.43742046230136933,0.6302973733796587,0.6302973733796587,0.7926278303564889,0.44104879891687565,0.6316551258017055,0.36646053194999695,0.013748941011726856,0.0,0.4584026634693146,0.9568725824356079,0.1170985996723175,0.034420743584632874,0.0,1.2325398676942684e-13,1.6498916011187248e-05,0.20234669744968414,0.3889350891113281,0.15445244312286377,0.4859854814913091,0.7926278303564889,0.4859854799018131,0.7926278330813392
8,0.6597115839915585,0.42984309599051723,0.6243956296825643,0.6243956296825643,0.7926278303564889,0.43275412127474816,0.6247986812487575,0.43198251724243164,0.01187598705291748,0.0,0.4098314344882965,0.9345147609710693,0.1332041472196579,0.06309632211923599,0.0,2.331511650410789e-09,0.0002655083662830293,0.2466645985841751,0.38487473130226135,0.15523363649845123,0.4859854814913091,0.7926278303564889,0.4859854799018131,0.7926278330813392
9,0.6843237002188548,0.4281598089973503,0.6218104021445771,0.6218104021445771,0.7926278303564889,0.43212584851383756,0.6237690433201422,0.4536627233028412,0.008768349885940552,0.0,0.3965219557285309,0.9393594861030579,0.13042591512203217,0.06816146522760391,0.0,1.1165456059725187e-10,0.00016014007269404829,0.2435336709022522,0.3658655285835266,0.14634250104427338,0.4859854814913091,0.7926278303564889,0.4859854799018131,0.7926278330813392
10,0.6499612161667768,0.4280112121821662,0.6212129088383535,0.6212129088383535,0.7926278303564889,0.431800114347434,0.6232371880809381,0.43432632088661194,0.016689162701368332,0.0,0.41927990317344666,0.9160891175270081,0.13677416741847992,0.0626789927482605,0.0,5.9899607755158676e-15,6.785745426896028e-06,0.24821361899375916,0.4065835773944855,0.16285352408885956,0.4859854814913091,0.7926278303564889,0.4859854799018131,0.7926278330813392
